PreferredLoginDevice,PreferredPaymentMode,PreferedOrderCat,MaritalStatus,Tenure,WarehouseToHome,HourSpendOnApp,NumberOfDeviceRegistered,SatisfactionScore,NumberOfAddress,OrderAmountHikeFromlastYear,CouponUsed,OrderCount,DaySinceLastOrder,CashbackAmount,Churn
1,3,2,1,12.0,14.0,3.0,2,5,3,25.0,5.0,8.0,8.0,181.05,0
0,4,2,1,1.0,7.0,3.0,4,4,3,21.0,2.0,2.0,5.0,188.97,0
1,4,2,1,16.0,7.0,2.0,4,3,3,26.0,7.0,12.0,7.0,174.07,0
0,4,2,2,3.0,9.0,3.0,4,1,3,19.0,1.0,2.0,10.0,170.54,0
1,1,2,1,29.0,27.0,3.0,4,1,5,20.0,1.0,2.0,9.0,179.15,0
0,3,2,1,1.0,18.0,3.0,4,5,3,14.0,2.0,4.0,4.0,172.41,0
2,4,4,2,11.0,7.0,3.0,4,1,3,13.0,2.0,6.0,8.0,146.15,0
0,4,4,1,8.0,31.0,3.0,4,3,5,23.0,1.0,2.0,1.0,156.61,1
1,4,2,1,12.0,30.0,3.0,4,1,11,15.0,1.0,2.0,3.0,182.45,0
2,3,4,1,1.0,23.0,3.0,4,4,4,14.0,2.0,2.0,3.0,148.73,1
1,4,4,2,2.0,15.0,4.0,4,1,3,22.0,2.0,2.0,3.0,158.1,0
1,1,2,2,10.0,10.0,2.0,4,4,6,13.0,3.0,8.0,8.0,169.85,0
0,5,4,1,5.0,12.0,3.0,4,4,3,12.0,1.0,3.0,3.0,152.89,0
1,5,2,2,1.0,11.0,3.0,5,1,3,13.0,5.0,8.0,5.0,183.28,1
0,3,4,1,11.0,16.0,3.0,4,1,3,13.0,1.0,2.0,3.0,148.26,0
2,4,4,2,1.0,10.0,3.0,4,3,3,14.0,2.0,2.0,1.0,139.2,1
1,5,0,1,9.0,23.0,4.0,4,4,2,16.0,4.0,7.0,10.0,205.2,0
0,4,4,1,10.0,25.0,3.0,2,1,6,19.0,2.0,2.0,1.0,161.88,0
2,3,4,2,1.0,17.0,4.0,5,3,3,13.0,1.0,2.0,1.0,137.0,0
1,3,2,2,2.0,23.0,4.0,2,5,2,20.0,1.0,2.0,8.0,181.61,0
1,2,2,1,5.0,14.0,4.0,2,1,6,12.0,4.0,8.0,8.0,194.29,0
0,4,2,1,10.0,31.0,3.0,4,4,9,16.0,2.0,2.0,9.0,181.74,0
1,4,2,1,6.0,14.0,4.0,5,3,3,15.0,4.0,5.0,9.0,179.84,0
1,1,4,1,5.0,12.0,3.0,4,1,2,13.0,2.0,2.0,4.0,173.21,0
1,6,2,1,5.0,9.0,4.0,5,5,5,13.0,1.0,2.0,1.0,189.1,0
0,4,0,1,19.0,14.0,4.0,4,5,3,19.0,3.0,10.0,12.0,177.1,0
1,4,4,1,5.0,9.0,3.0,4,1,2,19.0,3.0,3.0,3.0,151.95,0
0,4,4,2,17.0,17.0,3.0,4,1,2,20.0,1.0,2.0,8.0,149.55,0
1,3,2,1,16.0,15.0,3.0,5,4,4,16.0,8.0,8.0,8.0,174.41,1
1,4,4,2,1.0,12.0,3.0,4,4,3,13.0,1.0,2.0,3.0,149.78,0
1,1,2,1,6.0,15.0,4.0,5,4,3,12.0,12.0,12.0,10.0,177.28,0
1,4,2,2,1.0,9.0,4.0,4,3,3,12.0,1.0,2.0,5.0,169.78,0
1,5,2,1,5.0,14.0,4.0,4,1,6,13.0,1.0,2.0,8.0,200.47,0
1,3,2,2,6.0,9.0,4.0,2,1,9,17.0,1.0,2.0,8.0,175.55,0
1,3,2,1,4.0,35.0,4.0,4,1,3,14.0,2.0,2.0,10.0,182.75,0
1,3,2,1,3.0,10.0,3.0,4,3,6,19.0,2.0,2.0,1.0,177.38,1
0,5,2,2,7.0,17.0,3.0,5,1,5,15.0,2.0,2.0,2.0,171.82,0
0,4,2,1,17.0,17.0,3.0,5,3,3,12.0,2.0,2.0,1.0,177.57,0
0,5,2,1,1.0,7.0,4.0,4,4,2,14.0,1.0,2.0,5.0,188.49,0
0,4,2,2,28.0,27.0,3.0,4,3,5,13.0,1.0,2.0,4.0,173.69,0
1,6,2,1,19.0,15.0,4.0,4,1,11,15.0,9.0,10.0,9.0,161.97,0
1,6,4,2,3.0,16.0,2.0,5,1,2,18.0,2.0,3.0,3.0,164.83,0
1,5,2,1,4.0,12.0,2.0,5,3,3,14.0,2.0,2.0,3.0,186.18,0
1,5,2,1,1.0,15.0,3.0,4,4,3,19.0,1.0,2.0,8.0,187.14,0
1,3,2,1,11.0,12.0,4.0,4,1,9,17.0,2.0,2.0,5.0,188.47,0
1,3,0,2,5.0,14.0,3.0,4,1,3,15.0,5.0,5.0,11.0,196.43,0
1,5,2,1,3.0,17.0,3.0,5,4,3,15.0,2.0,2.0,8.0,207.68,0
1,2,0,2,9.0,12.0,4.0,4,4,2,14.0,2.0,2.0,14.0,205.95,0
1,4,4,1,1.0,33.0,3.0,4,1,3,13.0,1.0,2.0,3.0,154.04,0
1,3,2,2,15.0,13.0,4.0,5,4,8,16.0,2.0,2.0,3.0,185.32,0
0,3,2,2,21.0,11.0,4.0,4,3,5,20.0,1.0,2.0,1.0,154.76,0
0,4,2,1,3.0,9.0,4.0,4,3,3,15.0,2.0,2.0,3.0,171.49,0
1,1,4,1,16.0,9.0,3.0,4,3,2,12.0,2.0,2.0,1.0,151.96,0
2,3,4,1,6.0,9.0,4.0,4,4,3,14.0,1.0,2.0,8.0,148.7,0
1,3,2,1,11.0,13.0,3.0,2,5,6,14.0,7.0,7.0,8.0,184.74,0
0,1,2,1,4.0,32.0,3.0,4,3,9,13.0,3.0,3.0,3.0,172.36,0
1,4,2,1,1.0,7.0,3.0,4,3,3,18.0,1.0,8.0,8.0,177.96,0
1,6,2,2,16.0,9.0,4.0,5,1,5,24.0,2.0,2.0,1.0,192.81,0
0,1,4,2,1.0,7.0,4.0,5,4,3,12.0,2.0,2.0,3.0,146.74,1
0,3,2,2,10.0,7.0,3.0,4,1,6,16.0,2.0,2.0,1.0,191.53,0
2,4,4,1,14.0,17.0,3.0,2,3,5,14.0,1.0,2.0,8.0,147.13,0
0,3,4,2,1.0,16.0,3.0,4,1,3,25.0,3.0,3.0,3.0,151.1,0
1,5,4,2,1.0,12.0,3.0,4,3,3,14.0,1.0,2.0,1.0,153.51,1
1,3,4,1,11.0,17.0,4.0,4,5,8,21.0,2.0,2.0,4.0,159.52,0
0,3,2,1,20.0,14.0,2.0,4,3,4,15.0,2.0,2.0,1.0,177.58,0
1,5,2,1,4.0,29.0,4.0,5,3,4,13.0,2.0,2.0,1.0,188.8,1
1,4,4,2,5.0,16.0,3.0,5,4,2,17.0,3.0,3.0,3.0,151.57,0
1,4,4,2,1.0,19.0,3.0,2,4,3,16.0,1.0,2.0,1.0,152.16,1
2,4,4,2,3.0,30.0,3.0,4,1,11,17.0,1.0,2.0,3.0,147.01,0
1,4,2,2,9.0,16.0,4.0,5,4,11,20.0,1.0,2.0,1.0,190.4,0
1,3,4,1,1.0,7.0,3.0,4,4,3,12.0,1.0,2.0,5.0,163.16,0
1,4,2,2,2.0,16.0,4.0,4,1,3,17.0,2.0,2.0,8.0,177.53,0
1,4,2,1,25.0,21.0,3.0,4,1,6,12.0,2.0,2.0,8.0,174.36,0
1,4,4,1,10.0,9.0,4.0,4,3,6,14.0,3.0,3.0,3.0,150.43,0
0,5,2,2,1.0,26.0,4.0,2,1,10,14.0,1.0,2.0,5.0,178.04,1
1,5,2,1,1.0,17.0,4.0,4,3,3,13.0,1.0,2.0,4.0,167.6,0
1,1,4,1,4.0,9.0,4.0,4,4,3,19.0,2.0,2.0,1.0,149.76,0
0,1,4,2,1.0,10.0,4.0,4,5,2,23.0,1.0,2.0,5.0,156.02,1
2,3,4,1,1.0,18.0,3.0,4,4,3,14.0,2.0,2.0,3.0,147.44,0
1,3,0,1,10.0,9.0,4.0,5,3,3,14.0,9.0,10.0,1.0,200.96,0
0,1,4,2,1.0,11.0,3.0,4,1,11,24.0,2.0,2.0,1.0,147.85,1
1,5,2,1,14.0,9.0,3.0,4,4,9,13.0,1.0,2.0,4.0,182.15,0
1,4,4,1,16.0,7.0,4.0,4,5,5,17.0,1.0,2.0,3.0,150.76,0
1,4,2,2,11.0,17.0,3.0,4,4,4,13.0,1.0,2.0,2.0,166.97,0
1,3,2,1,14.0,9.0,4.0,5,3,8,23.0,2.0,2.0,1.0,159.48,0
0,5,2,1,8.0,11.0,4.0,4,3,11,16.0,1.0,2.0,3.0,190.38,0
1,3,2,1,5.0,14.0,3.0,4,5,3,13.0,4.0,4.0,13.0,168.06,0
0,3,4,1,17.0,28.0,4.0,4,1,9,21.0,2.0,2.0,3.0,147.58,0
1,6,2,1,17.0,15.0,4.0,4,3,6,15.0,2.0,2.0,3.0,170.22,0
1,4,2,2,1.0,11.0,4.0,5,1,3,12.0,1.0,2.0,4.0,169.87,0
0,3,2,1,11.0,32.0,4.0,4,3,5,16.0,5.0,11.0,8.0,169.49,0
2,4,4,1,5.0,7.0,4.0,5,5,3,13.0,4.0,4.0,3.0,147.18,0
1,1,2,2,4.0,19.0,3.0,4,3,2,12.0,4.0,5.0,5.0,190.77,0
1,5,0,1,15.0,7.0,3.0,2,5,3,17.0,2.0,2.0,8.0,208.92,0
1,3,2,1,2.0,24.0,4.0,4,5,3,13.0,1.0,2.0,9.0,170.58,0
1,3,4,1,1.0,10.0,4.0,4,5,7,14.0,2.0,2.0,3.0,165.31,1
1,3,0,1,26.0,10.0,3.0,5,3,4,15.0,2.0,2.0,5.0,204.69,0
1,4,4,1,19.0,17.0,4.0,4,1,5,22.0,1.0,2.0,3.0,151.54,0
0,4,2,1,16.0,36.0,4.0,4,3,4,12.0,2.0,2.0,3.0,170.56,0
1,3,2,1,20.0,25.0,3.0,4,3,4,15.0,2.0,2.0,9.0,173.1,0
0,1,2,1,16.0,35.0,3.0,5,1,2,12.0,1.0,2.0,5.0,170.23,0
1,1,4,2,1.0,7.0,4.0,4,4,3,17.0,1.0,2.0,5.0,157.02,1
0,4,4,1,12.0,9.0,3.0,4,1,3,24.0,2.0,2.0,1.0,142.02,0
1,4,4,1,1.0,30.0,3.0,4,1,3,23.0,1.0,2.0,3.0,153.86,0
0,4,4,1,4.0,10.0,3.0,4,1,6,16.0,2.0,2.0,5.0,145.97,0
1,1,4,1,1.0,32.0,4.0,5,4,7,17.0,2.0,2.0,2.0,150.46,1
1,1,4,2,1.0,9.0,3.0,5,1,3,13.0,1.0,2.0,1.0,150.64,1
0,6,0,1,4.0,29.0,4.0,4,5,2,12.0,4.0,8.0,9.0,209.12,0
0,3,4,2,4.0,9.0,3.0,4,1,2,15.0,2.0,7.0,8.0,150.64,0
1,3,2,1,21.0,9.0,4.0,4,1,7,14.0,1.0,2.0,5.0,175.7,0
1,4,2,2,28.0,6.0,3.0,4,3,9,12.0,1.0,2.0,1.0,162.8,0
1,4,4,1,8.0,9.0,4.0,5,3,5,13.0,4.0,6.0,8.0,152.68,0
1,4,0,1,5.0,16.0,3.0,4,4,3,26.0,1.0,2.0,9.0,231.48000000000002,0
1,5,4,2,4.0,14.0,3.0,4,4,2,15.0,1.0,2.0,3.0,154.83,0
1,4,0,1,9.0,23.0,4.0,4,3,6,13.0,1.0,2.0,1.0,201.32,0
0,6,4,1,16.0,12.0,4.0,4,3,6,18.0,1.0,3.0,1.0,145.93,0
0,1,4,2,1.0,11.0,4.0,5,3,7,17.0,1.0,2.0,3.0,163.94,1
1,5,2,1,22.0,9.0,3.0,4,1,4,15.0,7.0,7.0,8.0,165.51,0
0,4,2,2,15.0,17.0,3.0,4,1,9,15.0,1.0,2.0,11.0,187.3,0
1,5,2,1,9.0,7.0,3.0,4,3,11,12.0,1.0,7.0,10.0,172.17,0
0,4,4,1,13.0,15.0,3.0,4,3,3,12.0,2.0,2.0,8.0,162.55,0
1,4,2,2,5.0,9.0,4.0,4,1,6,14.0,2.0,2.0,6.0,190.82,0
1,3,0,1,16.0,31.0,3.0,4,5,3,22.0,6.0,6.0,9.0,199.06,0
1,6,2,1,19.0,9.0,4.0,4,4,2,20.0,4.0,4.0,8.0,173.05,0
0,4,4,1,1.0,24.0,3.0,4,3,2,12.0,1.0,2.0,1.0,152.41,1
1,1,2,1,3.0,26.0,3.0,4,1,6,13.0,2.0,2.0,3.0,167.62,0
0,5,4,2,1.0,12.0,4.0,4,4,3,15.0,2.0,2.0,1.0,143.78,1
0,6,2,2,15.0,9.0,4.0,5,3,4,18.0,1.0,2.0,8.0,193.11,0
1,3,2,1,1.0,36.0,3.0,4,3,7,13.0,1.0,2.0,1.0,168.06,0
1,3,2,2,9.0,7.0,4.0,4,3,3,17.0,2.0,2.0,4.0,173.59,0
1,4,2,2,8.0,28.0,4.0,2,1,3,13.0,1.0,6.0,8.0,178.37,0
1,2,0,2,11.0,7.0,3.0,4,1,6,18.0,2.0,2.0,3.0,199.91,0
1,1,2,1,26.0,13.0,4.0,4,5,5,13.0,3.0,7.0,10.0,180.77,0
0,6,2,1,1.0,18.0,3.0,2,3,10,13.0,2.0,2.0,3.0,172.07,1
0,3,4,1,1.0,31.0,3.0,4,1,2,14.0,2.0,3.0,2.0,149.0,0
1,4,2,1,11.0,7.0,4.0,4,4,8,13.0,5.0,5.0,4.0,189.47,0
1,3,4,1,1.0,30.0,3.0,2,1,3,12.0,1.0,2.0,5.0,152.25,0
1,5,2,1,1.0,35.0,4.0,4,4,3,21.0,1.0,2.0,5.0,187.72,0
2,6,4,1,1.0,24.0,4.0,5,4,3,22.0,2.0,2.0,1.0,146.27,0
2,3,4,1,1.0,20.0,3.0,4,3,3,12.0,2.0,2.0,7.0,145.96,0
0,4,4,1,1.0,14.0,3.0,4,3,3,17.0,1.0,2.0,3.0,153.86,1
0,4,4,1,1.0,19.0,4.0,5,5,3,19.0,2.0,2.0,1.0,145.33,1
1,4,4,1,8.0,7.0,3.0,5,1,3,14.0,2.0,2.0,4.0,161.22,0
1,3,2,1,1.0,20.0,3.0,4,5,4,18.0,1.0,2.0,3.0,167.33,1
1,6,2,2,9.0,32.0,3.0,5,1,6,15.0,2.0,2.0,3.0,161.81,0
1,3,2,1,5.0,13.0,4.0,2,1,6,23.0,6.0,6.0,8.0,179.6,0
2,3,4,1,1.0,13.0,4.0,5,3,2,13.0,1.0,2.0,4.0,146.87,0
1,4,4,2,1.0,7.0,3.0,5,4,3,14.0,1.0,2.0,1.0,153.36,0
1,4,2,1,16.0,9.0,3.0,4,1,3,14.0,1.0,3.0,3.0,165.89,0
1,4,4,2,12.0,7.0,3.0,4,5,5,18.0,1.0,2.0,1.0,151.19,0
0,3,2,1,17.0,16.0,4.0,4,3,5,14.0,2.0,5.0,8.0,181.79,0
1,4,2,2,18.0,7.0,3.0,5,3,6,12.0,2.0,2.0,3.0,184.85,0
1,1,4,1,8.0,21.0,3.0,4,3,3,19.0,2.0,2.0,7.0,150.79,0
1,5,4,1,1.0,9.0,3.0,4,5,2,12.0,2.0,2.0,3.0,155.41,1
1,1,4,2,1.0,29.0,3.0,4,3,3,12.0,1.0,2.0,3.0,159.47,0
1,3,4,1,1.0,13.0,4.0,4,3,2,21.0,2.0,3.0,3.0,152.73,0
1,5,2,1,7.0,15.0,3.0,4,3,2,13.0,1.0,2.0,3.0,196.04,0
1,4,2,1,6.0,16.0,4.0,4,1,3,13.0,2.0,2.0,6.0,188.22,0
0,3,4,1,4.0,10.0,4.0,4,3,3,21.0,2.0,2.0,1.0,145.83,0
1,3,2,2,27.0,7.0,3.0,4,5,9,21.0,5.0,9.0,11.0,208.81,0
1,4,4,1,8.0,7.0,3.0,4,1,3,13.0,2.0,9.0,9.0,151.91,0
0,4,2,1,9.0,33.0,4.0,4,5,4,15.0,1.0,2.0,1.0,167.86,1
1,4,4,1,1.0,13.0,4.0,4,1,3,14.0,1.0,2.0,3.0,81.0,0
1,3,2,1,3.0,10.0,4.0,4,3,3,15.0,1.0,2.0,3.0,180.61,0
0,4,2,1,7.0,13.0,2.0,4,1,5,24.0,4.0,5.0,8.0,202.25,0
2,3,4,2,1.0,10.0,3.0,5,1,2,14.0,2.0,2.0,2.0,145.45,0
2,3,3,2,1.0,17.0,3.0,4,3,3,12.0,2.0,2.0,2.0,135.09,1
0,4,4,2,1.0,10.0,4.0,4,5,3,12.0,6.0,10.0,8.0,158.48,1
0,4,4,1,9.0,10.0,3.0,5,3,3,19.0,2.0,2.0,1.0,137.81,0
1,3,4,1,1.0,11.0,3.0,2,5,4,17.0,1.0,2.0,3.0,153.19,0
1,4,2,1,1.0,15.0,3.0,2,4,2,23.0,2.0,2.0,3.0,173.51,0
1,5,2,2,12.0,14.0,3.0,5,1,2,21.0,2.0,2.0,6.0,165.28,0
1,5,2,1,22.0,9.0,3.0,2,4,5,13.0,1.0,3.0,3.0,206.2,0
0,3,2,1,1.0,10.0,4.0,2,1,3,21.0,2.0,2.0,5.0,171.47,0
1,4,4,2,11.0,17.0,4.0,2,1,5,18.0,2.0,2.0,1.0,171.8,0
1,3,4,1,24.0,35.0,4.0,2,3,3,12.0,1.0,4.0,9.0,157.21,0
1,4,2,2,1.0,10.0,4.0,4,3,11,15.0,2.0,3.0,1.0,170.77,1
1,1,2,2,13.0,9.0,4.0,5,3,3,12.0,2.0,12.0,11.0,170.53,0
1,5,2,2,6.0,17.0,3.0,4,1,3,13.0,2.0,2.0,9.0,178.96,0
0,2,2,1,14.0,15.0,3.0,4,3,5,15.0,1.0,2.0,4.0,192.96,1
1,4,2,2,12.0,7.0,3.0,2,1,2,14.0,1.0,2.0,9.0,201.25,0
1,4,0,1,1.0,7.0,4.0,4,5,3,12.0,1.0,2.0,8.0,199.12,0
1,5,2,2,21.0,21.0,3.0,4,5,4,13.0,2.0,2.0,8.0,174.6,0
1,5,4,1,24.0,15.0,3.0,4,4,9,16.0,1.0,3.0,3.0,163.75,0
1,4,0,2,12.0,7.0,3.0,4,3,6,15.0,1.0,2.0,1.0,203.61,0
1,5,2,1,4.0,34.0,4.0,4,1,9,24.0,3.0,8.0,8.0,178.04,0
1,4,4,2,3.0,17.0,4.0,4,3,3,12.0,2.0,2.0,1.0,151.42,0
0,3,4,1,6.0,26.0,3.0,2,3,8,13.0,1.0,3.0,3.0,152.59,1
0,4,2,1,17.0,22.0,3.0,5,1,5,19.0,2.0,3.0,3.0,193.04,0
1,3,2,2,8.0,15.0,4.0,4,3,5,12.0,1.0,5.0,4.0,186.42,0
1,3,4,1,1.0,16.0,3.0,4,5,3,15.0,2.0,2.0,3.0,150.0,0
1,6,2,1,13.0,10.0,3.0,2,4,11,16.0,1.0,4.0,7.0,188.89,0
2,3,4,2,14.0,9.0,3.0,5,1,2,21.0,1.0,3.0,4.0,148.42,0
1,3,2,2,1.0,14.0,3.0,5,5,10,20.0,2.0,2.0,8.0,193.11,0
2,5,4,1,3.0,17.0,3.0,4,4,3,15.0,3.0,3.0,3.0,147.97,0
2,4,2,2,27.0,13.0,3.0,4,1,4,18.0,3.0,3.0,3.0,149.5,0
0,4,2,1,9.0,9.0,4.0,4,5,4,12.0,2.0,2.0,1.0,175.93,0
0,4,2,1,6.0,31.0,4.0,4,1,3,16.0,2.0,5.0,8.0,178.09,0
1,3,4,1,12.0,9.0,4.0,4,3,8,14.0,1.0,2.0,2.0,155.57,0
1,4,2,1,8.0,15.0,3.0,4,5,5,15.0,2.0,2.0,1.0,176.21,0
1,6,4,2,1.0,7.0,4.0,4,1,3,14.0,7.0,8.0,9.0,151.86,1
1,3,2,2,1.0,33.0,3.0,4,1,3,24.0,1.0,2.0,5.0,186.8,0
1,3,4,2,1.0,17.0,4.0,2,3,3,19.0,1.0,2.0,3.0,160.05,0
0,4,2,2,11.0,34.0,4.0,2,3,6,13.0,1.0,2.0,4.0,188.97,1
1,6,2,2,8.0,9.0,3.0,4,1,3,23.0,1.0,2.0,5.0,187.74,0
1,3,5,1,19.0,9.0,4.0,4,5,7,14.0,2.0,2.0,5.0,323.59,1
0,4,0,2,10.0,15.0,4.0,5,5,3,16.0,1.0,2.0,10.0,200.87,0
0,3,4,1,26.0,26.0,3.0,4,1,2,19.0,2.0,2.0,3.0,167.58,0
1,3,2,1,3.0,34.0,4.0,4,3,6,13.0,1.0,2.0,2.0,168.35,0
1,1,2,2,1.0,15.0,3.0,5,5,8,18.0,1.0,2.0,3.0,178.26,1
1,4,4,2,8.0,7.0,4.0,2,1,4,17.0,2.0,2.0,4.0,157.8,0
1,3,2,1,28.0,26.0,4.0,4,5,11,12.0,1.0,2.0,5.0,179.85,0
0,5,2,1,1.0,15.0,3.0,4,1,2,20.0,2.0,2.0,2.0,168.42,0
1,4,4,1,11.0,17.0,3.0,4,5,2,14.0,5.0,5.0,4.0,152.82,0
0,4,2,2,12.0,9.0,4.0,2,5,8,13.0,1.0,5.0,13.0,184.8,0
1,3,4,2,8.0,9.0,3.0,5,5,3,12.0,2.0,2.0,4.0,168.81,0
1,4,4,1,9.0,15.0,4.0,4,1,3,17.0,2.0,2.0,3.0,150.72,0
0,3,2,1,14.0,9.0,3.0,2,4,3,25.0,1.0,4.0,8.0,167.44,0
1,4,2,1,8.0,15.0,4.0,4,5,7,18.0,2.0,2.0,3.0,190.0,0
2,4,4,1,1.0,13.0,4.0,2,5,3,22.0,1.0,2.0,1.0,141.01,1
0,4,4,1,1.0,16.0,3.0,5,4,3,12.0,1.0,2.0,1.0,151.94,0
1,4,2,1,26.0,18.0,3.0,4,3,10,21.0,2.0,2.0,5.0,156.49,0
2,4,4,1,1.0,7.0,3.0,5,5,3,12.0,1.0,2.0,1.0,148.19,1
1,5,2,2,1.0,23.0,4.0,4,5,7,16.0,2.0,2.0,3.0,178.24,1
1,6,2,1,10.0,7.0,3.0,4,4,2,16.0,2.0,2.0,6.0,177.28,0
1,4,4,1,3.0,30.0,3.0,2,3,3,25.0,2.0,2.0,8.0,152.0,0
1,4,4,2,9.0,7.0,3.0,2,3,5,14.0,3.0,3.0,3.0,150.06,0
1,4,2,1,16.0,7.0,3.0,5,1,11,14.0,1.0,2.0,3.0,185.62,0
1,3,4,2,1.0,9.0,3.0,4,3,8,18.0,3.0,3.0,2.0,168.82,1
2,6,4,1,10.0,20.0,3.0,4,4,6,14.0,2.0,2.0,5.0,146.43,0
1,4,2,1,6.0,11.0,4.0,5,3,3,13.0,6.0,7.0,9.0,186.62,0
0,3,2,2,14.0,23.0,3.0,5,3,8,15.0,1.0,2.0,1.0,175.94,0
1,3,2,2,4.0,9.0,3.0,5,1,7,25.0,2.0,2.0,1.0,193.77,0
2,4,4,2,19.0,9.0,4.0,5,3,3,15.0,2.0,2.0,1.0,147.74,0
1,4,2,1,16.0,36.0,4.0,4,4,3,14.0,6.0,8.0,9.0,169.34,0
0,4,2,1,12.0,19.0,1.0,5,5,4,16.0,2.0,2.0,3.0,187.88,0
0,4,4,2,8.0,23.0,4.0,5,1,3,17.0,2.0,2.0,4.0,150.53,0
1,5,0,1,13.0,18.0,3.0,4,1,3,19.0,1.0,8.0,8.0,201.54,1
1,3,2,2,19.0,9.0,3.0,4,1,6,17.0,2.0,8.0,4.0,176.6,1
1,5,2,1,2.0,9.0,3.0,4,4,3,21.0,7.0,8.0,6.0,172.79,0
1,6,4,1,8.0,10.0,3.0,4,1,2,20.0,2.0,2.0,3.0,162.37,0
0,3,4,1,1.0,12.0,3.0,5,3,3,15.0,1.0,2.0,8.0,148.66,1
0,3,4,1,1.0,10.0,3.0,4,1,3,12.0,1.0,2.0,1.0,142.06,0
1,3,2,2,18.0,11.0,3.0,4,4,11,13.0,2.0,3.0,4.0,184.33,0
1,3,4,2,1.0,9.0,4.0,2,5,9,14.0,1.0,2.0,2.0,159.24,0
1,3,2,1,7.0,7.0,3.0,2,5,3,23.0,1.0,2.0,9.0,165.37,0
1,3,4,2,9.0,34.0,3.0,5,5,3,12.0,1.0,2.0,2.0,150.59,0
1,4,2,1,10.0,7.0,3.0,4,1,3,15.0,4.0,5.0,12.0,187.01,0
1,4,2,1,6.0,20.0,4.0,4,1,4,12.0,1.0,2.0,4.0,169.03,0
0,4,4,1,4.0,12.0,4.0,5,1,11,13.0,1.0,2.0,4.0,162.61,0
1,3,2,1,6.0,15.0,4.0,2,3,7,13.0,2.0,2.0,4.0,176.75,0
1,5,2,1,11.0,23.0,4.0,5,3,6,20.0,2.0,2.0,1.0,188.34,0
1,3,4,1,2.0,15.0,4.0,5,1,3,14.0,2.0,2.0,5.0,174.36,0
1,4,2,1,1.0,7.0,3.0,5,1,8,23.0,3.0,3.0,3.0,172.75,0
1,4,4,1,18.0,15.0,4.0,2,1,4,25.0,2.0,2.0,3.0,153.18,0
0,3,4,2,16.0,9.0,3.0,4,1,7,15.0,2.0,3.0,3.0,150.15,0
2,4,4,1,10.0,15.0,4.0,5,5,2,22.0,1.0,2.0,4.0,148.42,0
1,6,2,1,1.0,10.0,4.0,4,5,3,19.0,1.0,2.0,4.0,166.94,0
0,4,4,1,1.0,32.0,4.0,4,4,3,20.0,7.0,8.0,9.0,145.22,1
0,4,4,1,6.0,7.0,4.0,4,1,2,13.0,2.0,2.0,3.0,148.14,0
1,5,2,1,1.0,11.0,3.0,5,5,3,13.0,2.0,2.0,4.0,167.56,0
1,1,4,1,23.0,7.0,3.0,4,5,4,17.0,1.0,2.0,3.0,160.8,0
0,4,4,1,1.0,11.0,3.0,5,1,2,18.0,1.0,4.0,5.0,156.62,0
0,4,2,1,6.0,12.0,3.0,4,4,3,15.0,3.0,6.0,4.0,190.24,0
1,5,4,1,12.0,16.0,4.0,5,4,2,20.0,1.0,2.0,3.0,153.99,0
1,4,2,1,16.0,10.0,4.0,2,1,4,14.0,2.0,2.0,4.0,177.31,0
2,4,4,1,5.0,18.0,3.0,4,1,5,20.0,1.0,2.0,3.0,148.56,0
1,3,4,1,1.0,7.0,3.0,5,3,8,20.0,2.0,2.0,3.0,153.0,1
0,3,4,1,11.0,28.0,3.0,4,1,7,16.0,2.0,2.0,1.0,154.73,0
0,4,2,1,17.0,7.0,3.0,4,1,6,14.0,2.0,3.0,3.0,180.62,0
1,5,2,1,21.0,9.0,3.0,4,1,2,23.0,4.0,8.0,8.0,170.37,0
0,3,0,2,11.0,26.0,3.0,4,4,3,14.0,1.0,2.0,10.0,201.42,0
1,4,2,1,13.0,9.0,3.0,5,1,10,12.0,2.0,2.0,5.0,177.04,0
2,6,4,1,7.0,10.0,3.0,4,4,5,12.0,1.0,2.0,4.0,147.77,0
1,4,4,2,1.0,32.0,3.0,4,1,3,25.0,1.0,2.0,2.0,152.95,1
1,3,4,1,3.0,14.0,4.0,5,1,8,15.0,2.0,2.0,4.0,150.32,0
1,4,4,1,18.0,16.0,4.0,4,5,3,14.0,6.0,8.0,2.0,150.59,0
1,3,2,2,2.0,12.0,4.0,4,1,3,15.0,1.0,2.0,3.0,174.08,0
0,4,4,1,21.0,9.0,3.0,5,1,11,15.0,2.0,2.0,1.0,148.8,1
1,4,2,1,17.0,15.0,3.0,4,4,6,22.0,2.0,2.0,1.0,172.65,0
2,3,4,2,1.0,9.0,3.0,5,3,3,14.0,2.0,2.0,3.0,145.44,1
1,6,4,2,1.0,25.0,4.0,4,1,3,20.0,2.0,2.0,1.0,151.93,1
1,4,2,1,10.0,21.0,4.0,4,1,2,18.0,3.0,5.0,12.0,190.86,0
1,4,4,2,21.0,9.0,4.0,5,1,3,19.0,1.0,2.0,3.0,157.94,0
1,4,2,1,1.0,10.0,3.0,4,3,2,20.0,2.0,2.0,3.0,166.71,1
2,3,4,1,2.0,16.0,4.0,4,3,7,19.0,1.0,3.0,3.0,148.77,0
2,3,4,1,3.0,13.0,4.0,4,5,9,22.0,2.0,3.0,3.0,149.04,1
2,4,4,2,1.0,11.0,4.0,4,3,3,20.0,1.0,2.0,1.0,148.18,0
